oewn_id	primary_lemma	all_lemmas	pos	current_class	current_tier	current_provenance	rules_triggered	top_proposal	rule_proposals	rationale	gloss	examples	hypernyms	troponym_count	confidence_score	decision
oewn-00612324-v	take back	take back	v	dul:State	propagated_from_hypernym	from oewn-00612092-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	cause someone to remember the past	This photo takes me back to the good old days	oewn-00612092-v	0	1	
oewn-00671446-v	take it on the chin	take it on the chin	v	dul:State	propagated_from_hypernym	from oewn-02534046-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo failure or defeat		oewn-02534046-v	0	1	
oewn-02417080-v	take off	take off|take time off	v	dul:Action	propagated_from_hypernym	from oewn-00780320-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	take time off from work; stop working temporarily		oewn-00780320-v	0	1	
oewn-02536754-v	take pains	take pains|be at pains	v	dul:State	propagated_from_hypernym	from oewn-02536865-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	try very hard to do something		oewn-02536865-v	0	1	
oewn-02407413-v	take time by the forelock	take time by the forelock	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act quickly and decisively; not let slip an opportunity		oewn-02372362-v	0	1	
oewn-02606776-v	take to	take to|take	v	dul:State	propagated_from_hypernym	from oewn-00546637-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	develop a habit; apply oneself to a practice or occupation	She took to drink | Men take to the military trades | He took to visiting bars	oewn-00546637-v	0	1	
oewn-01713907-v	tap dance	tap dance	v	dul:State	propagated_from_hypernym	from oewn-01712535-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	perform a tap dance		oewn-01712535-v	0	1	
oewn-02689494-v	taper off	taper off|peter out|fizzle out|fizzle	v	dul:Action	propagated_from_hypernym	from oewn-02689663-v[tier2_indirect]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	end weakly	The music just petered out — there was no proper ending	oewn-02689663-v	0	1	
oewn-01952731-v	taxi	taxi	v	dul:Action	propagated_from_hypernym	from oewn-01839438-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	travel slowly	The plane taxied down the runway	oewn-01839438-v	0	1	
oewn-00274533-v	teach	teach	v	dul:Action	propagated_from_hypernym	from oewn-00274244-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	accustom gradually to some action or attitude	The child is taught to obey her parents	oewn-00274244-v	0	1	
oewn-01066173-v	thrash out	thrash out|hammer out	v	dul:Action	propagated_from_hypernym	from oewn-00815640-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	discuss vehemently in order to reach a solution or an agreement	The leaders of the various Middle Eastern countries are trying to hammer out a peace agreement	oewn-00815640-v	0	1	
oewn-02121816-v	thrill	thrill	v	dul:State	propagated_from_hypernym	from oewn-02120601-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	cause to be thrilled by some perceptual input	The men were thrilled by a loud whistle blow	oewn-02120601-v	0	1	
oewn-02189056-v	thud	thud|thump	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a dull sound	the knocker thudded against the front door	oewn-02180712-v	0	1	
oewn-01048459-v	thunder	thunder	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to make or produce a loud noise	The river thundered below | The engine roared as the driver pushed the car to full throttle	oewn-01047931-v	0	1	
oewn-02180022-v	tick	tick|ticktock|ticktack|beat	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a sound like a clock or a timer	the clocks were ticking | the grandfather clock beat midnight	oewn-02180712-v	0	1	
oewn-01117608-v	tie	tie|draw	v	dul:Action	propagated_from_hypernym	from oewn-00417926-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	finish a game with an equal number of points, goals, etc.	The teams drew a tie	oewn-00417926-v	0	1	
oewn-01288641-v	tie up	tie up|bind off	v	dul:Action	propagated_from_hypernym	from oewn-01288043-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	finish the last row		oewn-01288043-v	0	1	
oewn-02140484-v	ting	ting	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a light, metallic sound; go ‘ting’		oewn-02180712-v	0	1	
oewn-02127448-v	tingle	tingle|prickle	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	cause a stinging or tingling sensation		oewn-02125653-v	0	1	
oewn-02186419-v	toll	toll	v	dul:Action	propagated_from_hypernym	from oewn-02185984-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	ring slowly	For whom the bell tolls	oewn-02185984-v	0	1	
oewn-00485643-v	top	top|top off	v	dul:Action	propagated_from_hypernym	from oewn-00485097-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	finish up or conclude	They topped off their dinner with a cognac | top the evening with champagne	oewn-00485097-v	0	1	
oewn-02025228-v	top	top	v	dul:State	propagated_from_hypernym	from oewn-02024442-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	reach or ascend the top of	The hikers topped the mountain just before noon	oewn-02024442-v	0	1	
oewn-02365496-v	top	top|top out	v	dul:Action	propagated_from_hypernym	from oewn-02332196-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	provide with a top or finish the top (of a structure)	the towers were topped with conical roofs	oewn-02332196-v	0	1	
oewn-02012080-v	top out	top out|peak	v	dul:State	propagated_from_hypernym	from oewn-02024442-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:2	to reach the highest point; attain maximum intensity, activity	That wild, speculative spirit peaked in 1929 | Bids for the painting topped out at $50 million	oewn-02024442-v	1	1	
oewn-02265169-v	trade	trade|merchandise	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	engage in the trade of	he is merchandising telephone sets	oewn-02372362-v	7	1	
oewn-02063844-v	trail	trail|shack	v	dul:Action	propagated_from_hypernym	from oewn-01839438-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	move, proceed, or walk draggingly or slowly	John trailed behind his class mates | The Mercedes trailed behind the horse cart	oewn-01839438-v	0	1	
oewn-00604200-v	train	train|prepare	v	dul:State	propagated_from_hypernym	from oewn-00601387-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo training or instruction in preparation for a particular role, function, or profession	She is training to be a teacher | He trained as a legal aid	oewn-00601387-v	3	1	
oewn-00343834-v	transpire	transpire	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	come to light; become known	It transpired that she had worked as spy in East Germany	oewn-00109468-v	0	1	
oewn-01609852-v	trap	trap	v	dul:Action	propagated_from_hypernym	from oewn-01219234-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	hold or catch as if in a trap	The gaps between the teeth trap food particles	oewn-01219234-v	0	1	
oewn-01845021-v	travel	travel	v	dul:Action	propagated_from_hypernym	from oewn-01839438-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo transportation as in a vehicle	We travelled North on Rte. 508	oewn-01839438-v	3	1	
oewn-02074802-v	trickle	trickle|dribble|filter	v	dul:Action	propagated_from_hypernym	from oewn-02070867-v[tier1_derivation]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	run or flow slowly, as in drops or in an unsteady stream	water trickled onto the lawn from the broken hose | reports began to dribble in	oewn-02070867-v	1	1	
oewn-02513113-v	trouble oneself	trouble oneself|trouble|bother|inconvenience oneself	v	dul:State	propagated_from_hypernym	from oewn-01148517-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	take the trouble to do something; concern oneself	He did not trouble to call his mother on her birthday | Don't bother, please	oewn-01148517-v	0	1	
oewn-02183598-v	trump	trump	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	produce a sound as if from a trumpet		oewn-02180712-v	0	1	
oewn-02535833-v	try	try|seek|attempt|essay|assay	v	dul:State	propagated_from_hypernym	from oewn-02372362-v[tier1_derivation]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make an effort or attempt	He tried to shake off his fears | The infant had essayed a few wobbly steps | The police attempted to stop the thief | He sought to improve himself | She always seeks to do good in the world	oewn-02372362-v	9	1	
oewn-00125649-v	turn	turn|grow	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	pass into a condition gradually, take on a specific property or attribute; become	The weather turned nasty | She grew angry	oewn-00109468-v	2	1	
oewn-02568340-v	turn	turn	v	dul:Action	propagated_from_hypernym	from oewn-02567910-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	accomplish by rotating	turn a somersault | turn cartwheels	oewn-02567910-v	0	1	
oewn-02616880-v	turn out	turn out|come out	v	dul:Action	propagated_from_hypernym	from oewn-02615799-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	result or end	How will the game turn out?	oewn-02615799-v	2	1	
oewn-02598823-v	tutor	tutor	v	dul:State	propagated_from_hypernym	from oewn-02463535-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act as a guardian to someone		oewn-02730292-v,oewn-02463535-v	0	1	
oewn-02182105-v	tweet	tweet|twirp	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a weak, chirping sound	the small bird was tweeting in the tree	oewn-02180712-v	0	1	
oewn-00009624-v	twitch	twitch|jerk	v	dul:State	propagated_from_hypernym	from oewn-00010047-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make an uncontrolled, short, jerky motion	his face is twitching	oewn-00010047-v	1	1	
oewn-01347219-v	unbend	unbend	v	dul:Action	propagated_from_hypernym	from oewn-01346975-v[tier2_indirect]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	unfasten, as a sail, from a spar or a stay		oewn-01346975-v	0	1	
oewn-02698930-v	underlie	underlie	v	dul:Event	tier3_default_event	gloss	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	lie underneath		oewn-02696550-v	0	1	
oewn-00891076-v	undertake	undertake|guarantee	v	dul:Action	propagated_from_hypernym	from oewn-00885532-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	promise to do or accomplish	guarantee to free the prisoners	oewn-00885532-v	1	1	
oewn-90000251-v	unfollow	unfollow	v	dul:Action	propagated_from_hypernym	from oewn-02686624-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	to stop following a user on social media		oewn-02686624-v	0	1	
oewn-90014081-v	upcycle	upcycle	v	dul:Action	propagated_from_hypernym	from oewn-01164741-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	To transform an old product into a newer and more expensive form with a different use		oewn-01164741-v	0	1	
oewn-01520147-v	upend	upend	v	dul:Action	propagated_from_hypernym	from oewn-01496967-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	set, turn, or stand on end	upend the box and empty the contents	oewn-01496967-v	0	1	
oewn-02606487-v	use	use	v	dul:Action	propagated_from_hypernym	from oewn-01165070-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:2	seek or achieve an end by using to one's advantage	She uses her influential friends to get jobs | The president's wife used her good connections	oewn-01165070-v	1	1	
oewn-00428350-v	vanish	vanish|disappear	v	dul:Action	propagated_from_hypernym	from oewn-02615799-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	cease to exist	An entire civilization vanished	oewn-02615799-v	2	1	
oewn-00026727-v	veg out	veg out|vegetate	v	dul:State	propagated_from_hypernym	from oewn-00026378-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	engage in passive relaxation	After a hard day's work, I vegetate in front of the television	oewn-00026378-v	0	1	
oewn-01847990-v	visit	visit|inspect	v	dul:Action	propagated_from_hypernym	from oewn-01853188-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	come to see in an official or professional capacity	The governor visited the prison | The grant administrator visited the laboratory	oewn-01853188-v	0	1	
oewn-02625504-v	visit	visit	v	dul:Action	propagated_from_hypernym	from oewn-02643286-v[tier1_derivation]	R2	dul:State	R2:dul:State	R2=dul:State_signals:1	stay with as a guest	Every summer, we visited our relatives in the country for a month	oewn-02643286-v	0	1	
oewn-01048229-v	vroom	vroom	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a loud, roaring sound, as of a car engine, while moving		oewn-01047931-v	0	1	
oewn-00539123-v	vulcanize	vulcanize|vulcanise	v	dul:State	propagated_from_hypernym	from oewn-00109468-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	undergo vulcanization	vulcanize rubber	oewn-00109468-v	0	1	
oewn-00011691-v	vulgarize	vulgarize|vulgarise	v	dul:State	propagated_from_hypernym	from oewn-00010428-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	act in a vulgar manner	The drunkard tends to vulgarize	oewn-00010428-v	0	1	
oewn-02533097-v	wangle	wangle|finagle|manage	v	dul:Action	propagated_from_hypernym	from oewn-02531751-v[tier1_derivation]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	achieve something by means of trickery or devious methods		oewn-02531751-v	0	1	
oewn-00470295-v	wear	wear|wear off|wear out|wear down|wear thin	v	dul:State	propagated_from_hypernym	from oewn-00208905-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	deteriorate through use or stress	The constant friction wore out the cloth	oewn-00208905-v	2	1	
oewn-00433129-v	wear on	wear on	v	dul:Action	propagated_from_hypernym	from oewn-00432779-v[propagated_from_hypernym]	R2	dul:Process	R2:dul:Process	R2=dul:Process_signals:1	pass slowly (of time)	The day wore on	oewn-00432779-v	0	1	
oewn-02042123-v	weather	weather	v	dul:State	propagated_from_hypernym	from oewn-02042202-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	cause to slope		oewn-02042202-v	0	1	
oewn-02176108-v	whine	whine|squeak|screech|creak|screak|skreak	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a high-pitched, screeching noise	The door creaked when I opened it slowly | My car engine makes a whining noise	oewn-02177332-v	0	1	
oewn-02182928-v	whish	whish	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a sibilant sound		oewn-02180712-v	0	1	
oewn-01045759-v	whistle	whistle|sing	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a whining, ringing, or whistling sound	the kettle was singing | the bullet sang past his ear	oewn-02180712-v	0	1	
oewn-02193033-v	whizz	whizz|whiz|whirr|whir|birr|purr	v	dul:Event	tier3_default_event	gloss	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	make a soft swishing sound	the motor whirred | the car engine purred	oewn-02180712-v	0	1	
oewn-90002291-v	wildin'	wildin'	v	dul:State	propagated_from_hypernym	from oewn-00010428-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to act crazily		oewn-00010428-v	0	1	
oewn-00149916-v	work	work	v	dul:State	propagated_from_hypernym	from oewn-00149403-v[propagated_from_hypernym]	R2	dul:Event	R2:dul:Event	R2=dul:Event_signals:1	arrive at a certain condition through repeated motion	The stitches of the hem worked loose after she wore the skirt many times	oewn-00149403-v	0	1	
oewn-02420169-v	work at	work at|work on	v	dul:State	propagated_from_hypernym	from oewn-02418610-v[propagated_from_hypernym]	R2	dul:Action	R2:dul:Action	R2=dul:Action_signals:1	to exert effort in order to do, make, or perform something	the child worked at the multiplication table until she had it down cold	oewn-02418610-v	1	1	
